,Curve_Kmtal,Curve_Kmtalti,Curve_Langd_m,Curve_Radie_m,Curve_Kmtal_km,Curve_Kmtal_meter,Curve_Kmtaltil_km,Curve_Kmtaltil_meter,Curve_Start_Meters,Curve_End_Meters,Track_Bdl,Track_Km,Track_+m,Track_Kmti,Track_+mti,Track_spm,Track_UNE,Track_spår,Track_Pl/Str,Track_Rälmodell,Track_Räl_vikt(kg/m),Track_Sliper_typ,Track_Befästning_typ,Track_Start_Meters,Track_End_Meters
11441,116+514,116+846,332.54,446.0,116.0,514.0,116.0,846.0,116514.0,116846.0,265.0,116.0,254.0,117.0,831.0,1577.0,E,,Born-Ors,SJ,34.0,T,R-und,116254.0,117831.0
11442,116+526,116+955,428.786,-802.0,116.0,526.0,116.0,955.0,116526.0,116955.0,265.0,116.0,254.0,117.0,831.0,1577.0,E,,Born-Ors,SJ,34.0,T,R-und,116254.0,117831.0
11443,116+585,116+658,73.0,1008.0,116.0,585.0,116.0,658.0,116585.0,116658.0,943.0,116.0,575.0,116.0,962.0,387.0,E,1,Nät,BV,50.0,B,P-Ec,116575.0,116962.0
11444,116+630,116+720,89.785,33502.0,116.0,630.0,116.0,720.0,116630.0,116720.0,943.0,116.0,575.0,116.0,962.0,387.0,E,1,Nät,BV,50.0,B,P-Ec,116575.0,116962.0
11445,116+648,116+915,266.428,593.0,116.0,648.0,116.0,915.0,116648.0,116915.0,943.0,116.0,575.0,116.0,962.0,387.0,E,1,Nät,BV,50.0,B,P-Ec,116575.0,116962.0
11446,116+674,116+796,122.0,977.0,116.0,674.0,116.0,796.0,116674.0,116796.0,943.0,116.0,575.0,116.0,962.0,387.0,E,1,Nät,BV,50.0,B,P-Ec,116575.0,116962.0
11447,116+715,116+796,81.0,-461.0,116.0,715.0,116.0,796.0,116715.0,116796.0,943.0,116.0,575.0,116.0,962.0,387.0,E,1,Nät,BV,50.0,B,P-Ec,116575.0,116962.0
11449,116+840,116+930,90.3,593.0,116.0,840.0,116.0,930.0,116840.0,116930.0,943.0,116.0,575.0,116.0,962.0,387.0,E,1,Nät,BV,50.0,B,P-Ec,116575.0,116962.0
11456,117+29,117+68,38.206,-600.0,117.0,29.0,117.0,68.0,117029.0,117068.0,943.0,116.0,1007.0,117.0,592.0,587.0,E,1,Nät,BV,50.0,B,P-Ec,117007.0,117592.0
11457,117+53,117+86,33.197,-300.0,117.0,53.0,117.0,86.0,117053.0,117086.0,943.0,116.0,1007.0,117.0,592.0,587.0,E,1,Nät,BV,50.0,B,P-Ec,117007.0,117592.0
11460,117+97,117+136,21.83,300.0,117.0,97.0,117.0,136.0,117097.0,117136.0,943.0,116.0,1007.0,117.0,592.0,587.0,E,1,Nät,BV,50.0,B,P-Ec,117007.0,117592.0
11461,117+101,117+400,299.0,-701.0,117.0,101.0,117.0,400.0,117101.0,117400.0,943.0,116.0,1007.0,117.0,592.0,587.0,E,1,Nät,BV,50.0,B,P-Ec,117007.0,117592.0
11462,117+128,117+169,41.4,-2062.0,117.0,128.0,117.0,169.0,117128.0,117169.0,943.0,116.0,1007.0,117.0,592.0,587.0,E,1,Nät,BV,50.0,B,P-Ec,117007.0,117592.0
11463,117+129,117+554,425.77,-589.0,117.0,129.0,117.0,554.0,117129.0,117554.0,943.0,116.0,1007.0,117.0,592.0,587.0,E,1,Nät,BV,50.0,B,P-Ec,117007.0,117592.0
11467,117+259,117+298,19.299,580.0,117.0,259.0,117.0,298.0,117259.0,117298.0,303.0,117.0,229.0,117.0,392.0,164.0,E,ö,Smo,E1,60.0,B2.5,P-FE,117229.0,117392.0
11469,117+263,117+283,20.105,190.0,117.0,263.0,117.0,283.0,117263.0,117283.0,303.0,117.0,229.0,117.0,392.0,164.0,E,ö,Smo,E1,60.0,B2.5,P-FE,117229.0,117392.0
11473,117+375,117+405,29.491,75000.0,117.0,375.0,117.0,405.0,117375.0,117405.0,331.0,117.0,360.0,117.0,816.0,456.0,E,2,Tlg,BV,50.0,B2.5,P-Ec,117360.0,117816.0
11474,117+408,117+487,78.6,-500.0,117.0,408.0,117.0,487.0,117408.0,117487.0,331.0,117.0,360.0,117.0,816.0,456.0,E,2,Tlg,BV,50.0,B2.5,P-Ec,117360.0,117816.0
11475,117+415,117+435,19.2,300.0,117.0,415.0,117.0,435.0,117415.0,117435.0,331.0,117.0,360.0,117.0,816.0,456.0,E,2,Tlg,BV,50.0,B2.5,P-Ec,117360.0,117816.0
11477,117+434,117+660,226.0,-597.0,117.0,434.0,117.0,660.0,117434.0,117660.0,331.0,117.0,360.0,117.0,816.0,456.0,E,2,Tlg,BV,50.0,B2.5,P-Ec,117360.0,117816.0
11478,117+448,118+355,903.979,3200.0,117.0,448.0,118.0,355.0,117448.0,118355.0,303.0,117.0,439.0,118.0,569.0,1131.0,E,ö,Smo,E3,50.0,B2.5,P-FE,117439.0,118569.0
11479,117+457,117+525,68.13,1090.0,117.0,457.0,117.0,525.0,117457.0,117525.0,303.0,117.0,439.0,118.0,569.0,1131.0,E,ö,Smo,E3,50.0,B2.5,P-FE,117439.0,118569.0
11480,117+477,117+670,193.44,971.0,117.0,477.0,117.0,670.0,117477.0,117670.0,303.0,117.0,439.0,118.0,569.0,1131.0,E,ö,Smo,E3,50.0,B2.5,P-FE,117439.0,118569.0
11481,117+507,117+537,29.3,725.0,117.0,507.0,117.0,537.0,117507.0,117537.0,303.0,117.0,439.0,118.0,569.0,1131.0,E,ö,Smo,E3,50.0,B2.5,P-FE,117439.0,118569.0
11482,117+512,117+568,55.866,-1071.0,117.0,512.0,117.0,568.0,117512.0,117568.0,303.0,117.0,439.0,118.0,569.0,1131.0,E,ö,Smo,E3,50.0,B2.5,P-FE,117439.0,118569.0
11483,117+549,117+565,16.41,161.0,117.0,549.0,117.0,565.0,117549.0,117565.0,303.0,117.0,439.0,118.0,569.0,1131.0,E,ö,Smo,E3,50.0,B2.5,P-FE,117439.0,118569.0
11484,117+551,117+590,39.935,2300.0,117.0,551.0,117.0,590.0,117551.0,117590.0,303.0,117.0,439.0,118.0,569.0,1131.0,E,ö,Smo,E3,50.0,B2.5,P-FE,117439.0,118569.0
11485,117+585,117+599,14.047,971.0,117.0,585.0,117.0,599.0,117585.0,117599.0,303.0,117.0,439.0,118.0,569.0,1131.0,E,ö,Smo,E3,50.0,B2.5,P-FE,117439.0,118569.0
11486,117+592,117+618,26.042,50000.0,117.0,592.0,117.0,618.0,117592.0,117618.0,303.0,117.0,439.0,118.0,569.0,1131.0,E,ö,Smo,E3,50.0,B2.5,P-FE,117439.0,118569.0
11487,117+599,117+636,18.392,370.847,117.0,599.0,117.0,636.0,117599.0,117636.0,303.0,117.0,439.0,118.0,569.0,1131.0,E,ö,Smo,E3,50.0,B2.5,P-FE,117439.0,118569.0
11488,117+622,117+717,94.935,444.0,117.0,622.0,117.0,717.0,117622.0,117717.0,303.0,117.0,439.0,118.0,569.0,1131.0,E,ö,Smo,E3,50.0,B2.5,P-FE,117439.0,118569.0
11489,117+649,117+708,58.52,-2225.0,117.0,649.0,117.0,708.0,117649.0,117708.0,943.0,117.0,636.0,118.0,63.0,428.0,E,1,Nät,BV,50.0,B,P-Ec,117636.0,118063.0
11490,117+726,117+804,78.32,1588.0,117.0,726.0,117.0,804.0,117726.0,117804.0,943.0,117.0,636.0,118.0,63.0,428.0,E,1,Nät,BV,50.0,B,P-Ec,117636.0,118063.0
11491,117+743,117+999,256.0,-890.0,117.0,743.0,117.0,999.0,117743.0,117999.0,943.0,117.0,636.0,118.0,63.0,428.0,E,1,Nät,BV,50.0,B,P-Ec,117636.0,118063.0
11492,117+770,117+878,108.521,-937.0,117.0,770.0,117.0,878.0,117770.0,117878.0,943.0,117.0,636.0,118.0,63.0,428.0,E,1,Nät,BV,50.0,B,P-Ec,117636.0,118063.0
11493,117+772,117+796,23.599,-50000.0,117.0,772.0,117.0,796.0,117772.0,117796.0,943.0,117.0,636.0,118.0,63.0,428.0,E,1,Nät,BV,50.0,B,P-Ec,117636.0,118063.0
11496,117+791,117+867,76.105,-959.0,117.0,791.0,117.0,867.0,117791.0,117867.0,943.0,117.0,636.0,118.0,63.0,428.0,E,1,Nät,BV,50.0,B,P-Ec,117636.0,118063.0
11497,117+816,117+825,9.355,220.0,117.0,816.0,117.0,825.0,117816.0,117825.0,943.0,117.0,636.0,118.0,63.0,428.0,E,1,Nät,BV,50.0,B,P-Ec,117636.0,118063.0
11498,117+825,117+838,12.912,189.514,117.0,825.0,117.0,838.0,117825.0,117838.0,943.0,117.0,636.0,118.0,63.0,428.0,E,1,Nät,BV,50.0,B,P-Ec,117636.0,118063.0
11500,117+830,117+860,29.166,25000.0,117.0,830.0,117.0,860.0,117830.0,117860.0,943.0,117.0,636.0,118.0,63.0,428.0,E,1,Nät,BV,50.0,B,P-Ec,117636.0,118063.0
11502,117+850,117+900,50.0,-510.0,117.0,850.0,117.0,900.0,117850.0,117900.0,331.0,117.0,845.0,118.0,543.0,699.0,E,2,Tlg,BV,50.0,B2.5,P-Ec,117845.0,118543.0
11503,117+863,118+110,248.487,739.0,117.0,863.0,118.0,110.0,117863.0,118110.0,331.0,117.0,845.0,118.0,543.0,699.0,E,2,Tlg,BV,50.0,B2.5,P-Ec,117845.0,118543.0
11504,117+866,117+915,49.506,-450.0,117.0,866.0,117.0,915.0,117866.0,117915.0,331.0,117.0,845.0,118.0,543.0,699.0,E,2,Tlg,BV,50.0,B2.5,P-Ec,117845.0,118543.0
11505,117+888,117+916,28.0,1007.0,117.0,888.0,117.0,916.0,117888.0,117916.0,331.0,117.0,845.0,118.0,543.0,699.0,E,2,Tlg,BV,50.0,B2.5,P-Ec,117845.0,118543.0
11506,117+898,117+926,28.0,-405.0,117.0,898.0,117.0,926.0,117898.0,117926.0,331.0,117.0,845.0,118.0,543.0,699.0,E,2,Tlg,BV,50.0,B2.5,P-Ec,117845.0,118543.0
11507,117+917,117+967,50.152,35000.0,117.0,917.0,117.0,967.0,117917.0,117967.0,331.0,117.0,845.0,118.0,543.0,699.0,E,2,Tlg,BV,50.0,B2.5,P-Ec,117845.0,118543.0
11508,117+951,117+985,34.0,-785.0,117.0,951.0,117.0,985.0,117951.0,117985.0,331.0,117.0,845.0,118.0,543.0,699.0,E,2,Tlg,BV,50.0,B2.5,P-Ec,117845.0,118543.0
11509,117+968,117+997,28.271,-50000.0,117.0,968.0,117.0,997.0,117968.0,117997.0,331.0,117.0,845.0,118.0,543.0,699.0,E,2,Tlg,BV,50.0,B2.5,P-Ec,117845.0,118543.0
11510,118+5,118+20,15.0,-485.0,118.0,5.0,118.0,20.0,118005.0,118020.0,331.0,117.0,845.0,118.0,543.0,699.0,E,2,Tlg,BV,50.0,B2.5,P-Ec,117845.0,118543.0
11511,118+23,118+153,130.0,584.0,118.0,23.0,118.0,153.0,118023.0,118153.0,331.0,117.0,845.0,118.0,543.0,699.0,E,2,Tlg,BV,50.0,B2.5,P-Ec,117845.0,118543.0
11512,118+68,118+103,35.002,-700.0,118.0,68.0,118.0,103.0,118068.0,118103.0,943.0,118.0,63.0,124.0,136.0,6076.0,E,,Nät-Gua,BV,50.0,B,P-Ec,118063.0,124136.0
11513,118+123,118+160,36.668,700.0,118.0,123.0,118.0,160.0,118123.0,118160.0,943.0,118.0,63.0,124.0,136.0,6076.0,E,,Nät-Gua,BV,50.0,B,P-Ec,118063.0,124136.0
11514,118+127,118+205,78.0,-2102.0,118.0,127.0,118.0,205.0,118127.0,118205.0,943.0,118.0,63.0,124.0,136.0,6076.0,E,,Nät-Gua,BV,50.0,B,P-Ec,118063.0,124136.0
11515,118+200,118+269,68.647,-1275.0,118.0,200.0,118.0,269.0,118200.0,118269.0,943.0,118.0,63.0,124.0,136.0,6076.0,E,,Nät-Gua,BV,50.0,B,P-Ec,118063.0,124136.0
11516,118+203,118+388,185.0,-997.0,118.0,203.0,118.0,388.0,118203.0,118388.0,943.0,118.0,63.0,124.0,136.0,6076.0,E,,Nät-Gua,BV,50.0,B,P-Ec,118063.0,124136.0
11517,118+240,118+280,40.0,485.0,118.0,240.0,118.0,280.0,118240.0,118280.0,943.0,118.0,63.0,124.0,136.0,6076.0,E,,Nät-Gua,BV,50.0,B,P-Ec,118063.0,124136.0
11518,118+296,118+481,185.168,500.0,118.0,296.0,118.0,481.0,118296.0,118481.0,414.0,118.0,275.0,118.0,628.0,353.0,U,1,Sde,UIC,60.0,B2.5,P-Ec,118275.0,118628.0
11519,118+345,118+414,69.0,1024.0,118.0,345.0,118.0,414.0,118345.0,118414.0,414.0,118.0,275.0,118.0,628.0,353.0,U,1,Sde,UIC,60.0,B2.5,P-Ec,118275.0,118628.0
11520,118+348,118+440,91.82,476.0,118.0,348.0,118.0,440.0,118348.0,118440.0,414.0,118.0,275.0,118.0,628.0,353.0,U,1,Sde,UIC,60.0,B2.5,P-Ec,118275.0,118628.0
11522,118+395,118+427,32.682,-80000.0,118.0,395.0,118.0,427.0,118395.0,118427.0,414.0,118.0,275.0,118.0,628.0,353.0,U,1,Sde,UIC,60.0,B2.5,P-Ec,118275.0,118628.0
11523,118+403,118+576,173.0,563.0,118.0,403.0,118.0,576.0,118403.0,118576.0,414.0,118.0,275.0,118.0,628.0,353.0,U,1,Sde,UIC,60.0,B2.5,P-Ec,118275.0,118628.0
11524,118+428,118+501,72.824,538.0,118.0,428.0,118.0,501.0,118428.0,118501.0,414.0,118.0,275.0,118.0,628.0,353.0,U,1,Sde,UIC,60.0,B2.5,P-Ec,118275.0,118628.0
11525,118+429,118+464,35.114,-644.0,118.0,429.0,118.0,464.0,118429.0,118464.0,414.0,118.0,275.0,118.0,628.0,353.0,U,1,Sde,UIC,60.0,B2.5,P-Ec,118275.0,118628.0
11526,118+445,118+502,57.5,1065.0,118.0,445.0,118.0,502.0,118445.0,118502.0,414.0,118.0,275.0,118.0,628.0,353.0,U,1,Sde,UIC,60.0,B2.5,P-Ec,118275.0,118628.0
11529,118+506,118+534,27.461,-300.0,118.0,506.0,118.0,534.0,118506.0,118534.0,414.0,118.0,275.0,118.0,628.0,353.0,U,1,Sde,UIC,60.0,B2.5,P-Ec,118275.0,118628.0
11530,118+509,118+602,93.0,609.0,118.0,509.0,118.0,602.0,118509.0,118602.0,414.0,118.0,275.0,118.0,628.0,353.0,U,1,Sde,UIC,60.0,B2.5,P-Ec,118275.0,118628.0
11531,118+521,118+553,32.464,220.0,118.0,521.0,118.0,553.0,118521.0,118553.0,414.0,118.0,275.0,118.0,628.0,353.0,U,1,Sde,UIC,60.0,B2.5,P-Ec,118275.0,118628.0
11532,118+548,118+561,12.912,189.514,118.0,548.0,118.0,561.0,118548.0,118561.0,414.0,118.0,275.0,118.0,628.0,353.0,U,1,Sde,UIC,60.0,B2.5,P-Ec,118275.0,118628.0
11533,118+553,118+579,26.189,2075.0,118.0,553.0,118.0,579.0,118553.0,118579.0,621.0,118.0,553.0,118.0,948.0,395.0,E,3,Dl,BV,50.0,T,R-und,118553.0,118948.0
11534,118+561,118+571,9.355,220.0,118.0,561.0,118.0,571.0,118561.0,118571.0,621.0,118.0,553.0,118.0,948.0,395.0,E,3,Dl,BV,50.0,T,R-und,118553.0,118948.0
11535,118+587,118+620,33.098,350.0,118.0,587.0,118.0,620.0,118587.0,118620.0,845.0,118.0,586.0,118.0,621.0,35.0,E,1,Vk,E3,50.0,T,Hey,118586.0,118621.0
11538,118+654,118+682,27.935,200.0,118.0,654.0,118.0,682.0,118654.0,118682.0,845.0,118.0,650.0,118.0,769.0,119.0,E,1,Vk,BV,50.0,T,Hey,118650.0,118769.0
11539,118+658,118+717,58.949,200.0,118.0,658.0,118.0,717.0,118658.0,118717.0,845.0,118.0,650.0,118.0,769.0,119.0,E,1,Vk,BV,50.0,T,Hey,118650.0,118769.0
11540,118+673,118+752,79.279,955.0,118.0,673.0,118.0,752.0,118673.0,118752.0,845.0,118.0,650.0,118.0,769.0,119.0,E,1,Vk,BV,50.0,T,Hey,118650.0,118769.0
11541,118+682,118+760,77.524,1300.0,118.0,682.0,118.0,760.0,118682.0,118760.0,414.0,118.0,682.0,119.0,646.0,943.0,U,1,Sde,UIC,60.0,B2.5,P-Ec,118682.0,119646.0
11542,118+726,118+761,35.147,-746.0,118.0,726.0,118.0,761.0,118726.0,118761.0,414.0,118.0,682.0,119.0,646.0,943.0,U,1,Sde,UIC,60.0,B2.5,P-Ec,118682.0,119646.0
11543,118+756,118+922,166.0,-3770.0,118.0,756.0,118.0,922.0,118756.0,118922.0,414.0,118.0,748.0,119.0,581.0,812.0,N,2,Sde,UIC,60.0,B2.5,P-Ec,118748.0,119581.0
11544,118+768,119+205,438.675,786.0,118.0,768.0,119.0,205.0,118768.0,119205.0,414.0,118.0,748.0,119.0,581.0,812.0,N,2,Sde,UIC,60.0,B2.5,P-Ec,118748.0,119581.0
11545,118+777,118+847,70.0,584.0,118.0,777.0,118.0,847.0,118777.0,118847.0,414.0,118.0,748.0,119.0,581.0,812.0,N,2,Sde,UIC,60.0,B2.5,P-Ec,118748.0,119581.0
11548,118+843,118+905,62.131,-6354.0,118.0,843.0,118.0,905.0,118843.0,118905.0,627.0,118.0,788.0,119.0,104.0,318.0,U,1,He,UIC,60.0,B2.5,P-Ec,118788.0,119104.0
11549,118+870,118+940,70.0,942.0,118.0,870.0,118.0,940.0,118870.0,118940.0,627.0,118.0,788.0,119.0,104.0,318.0,U,1,He,UIC,60.0,B2.5,P-Ec,118788.0,119104.0
11550,118+890,119+15,137.115,288.0,118.0,890.0,119.0,15.0,118890.0,119015.0,627.0,118.0,788.0,119.0,104.0,318.0,U,1,He,UIC,60.0,B2.5,P-Ec,118788.0,119104.0
11551,118+916,118+951,35.0,-663.0,118.0,916.0,118.0,951.0,118916.0,118951.0,431.0,118.0,897.0,119.0,236.0,339.0,E,2,Ist,SJ,50.0,B,Hambo,118897.0,119236.0
11552,118+953,119+46,91.8,2500.0,118.0,953.0,119.0,46.0,118953.0,119046.0,431.0,118.0,897.0,119.0,236.0,339.0,E,2,Ist,SJ,50.0,B,Hambo,118897.0,119236.0
11553,118+958,119+120,162.553,850.0,118.0,958.0,119.0,120.0,118958.0,119120.0,431.0,118.0,897.0,119.0,236.0,339.0,E,2,Ist,SJ,50.0,B,Hambo,118897.0,119236.0
11554,118+984,119+20,35.742,1100.0,118.0,984.0,119.0,20.0,118984.0,119020.0,621.0,118.0,977.0,119.0,440.0,463.0,E,3,Dl,BV,50.0,T,R-und,118977.0,119440.0
11555,119+11,119+40,29.0,-1338.0,119.0,11.0,119.0,40.0,119011.0,119040.0,621.0,118.0,977.0,119.0,440.0,463.0,E,3,Dl,BV,50.0,T,R-und,118977.0,119440.0
11556,119+20,119+279,259.0,500.0,119.0,20.0,119.0,279.0,119020.0,119279.0,621.0,118.0,977.0,119.0,440.0,463.0,E,3,Dl,BV,50.0,T,R-und,118977.0,119440.0
11557,119+29,119+151,122.209,6400.0,119.0,29.0,119.0,151.0,119029.0,119151.0,621.0,118.0,977.0,119.0,440.0,463.0,E,3,Dl,BV,50.0,T,R-und,118977.0,119440.0
11558,119+56,119+416,360.0,500.0,119.0,56.0,119.0,416.0,119056.0,119416.0,235.0,119.0,35.0,120.0,837.0,1801.0,E,,Smo-Hly,E3,50.0,B2.5,P-FE,119035.0,120837.0
11559,119+101,119+140,39.0,1128.0,119.0,101.0,119.0,140.0,119101.0,119140.0,235.0,119.0,35.0,120.0,837.0,1801.0,E,,Smo-Hly,E3,50.0,B2.5,P-FE,119035.0,120837.0
11560,119+141,119+448,307.414,568.0,119.0,141.0,119.0,448.0,119141.0,119448.0,235.0,119.0,35.0,120.0,837.0,1801.0,E,,Smo-Hly,E3,50.0,B2.5,P-FE,119035.0,120837.0
11561,119+270,119+290,20.0,15000.0,119.0,270.0,119.0,290.0,119270.0,119290.0,431.0,119.0,265.0,119.0,984.0,719.0,E,2,Ist,SJ,50.0,B,Hambo,119265.0,119984.0
11562,119+273,119+306,33.2,300.0,119.0,273.0,119.0,306.0,119273.0,119306.0,431.0,119.0,265.0,119.0,984.0,719.0,E,2,Ist,SJ,50.0,B,Hambo,119265.0,119984.0
11563,119+340,119+367,27.687,-250.0,119.0,340.0,119.0,367.0,119340.0,119367.0,627.0,119.0,337.0,119.0,881.0,544.0,N,2,He,UIC,60.0,B2.5,P-Ec,119337.0,119881.0
11564,119+360,119+700,340.0,-746.0,119.0,360.0,119.0,700.0,119360.0,119700.0,627.0,119.0,337.0,119.0,881.0,544.0,N,2,He,UIC,60.0,B2.5,P-Ec,119337.0,119881.0
11565,119+381,119+403,14.502,-190.731,119.0,381.0,119.0,403.0,119381.0,119403.0,627.0,119.0,337.0,119.0,881.0,544.0,N,2,He,UIC,60.0,B2.5,P-Ec,119337.0,119881.0
11566,119+382,119+419,37.0,640.0,119.0,382.0,119.0,419.0,119382.0,119419.0,627.0,119.0,337.0,119.0,881.0,544.0,N,2,He,UIC,60.0,B2.5,P-Ec,119337.0,119881.0
11567,119+405,119+460,55.023,-9600.0,119.0,405.0,119.0,460.0,119405.0,119460.0,627.0,119.0,337.0,119.0,881.0,544.0,N,2,He,UIC,60.0,B2.5,P-Ec,119337.0,119881.0
11568,119+428,119+436,8.005,300.0,119.0,428.0,119.0,436.0,119428.0,119436.0,627.0,119.0,420.0,119.0,881.0,461.0,U,1,He,UIC,60.0,B2.5,P-Ec,119420.0,119881.0
11569,119+447,119+473,25.71,-770.0,119.0,447.0,119.0,473.0,119447.0,119473.0,627.0,119.0,420.0,119.0,881.0,461.0,U,1,He,UIC,60.0,B2.5,P-Ec,119420.0,119881.0
11570,119+454,119+500,45.635,800.0,119.0,454.0,119.0,500.0,119454.0,119500.0,627.0,119.0,420.0,119.0,881.0,461.0,U,1,He,UIC,60.0,B2.5,P-Ec,119420.0,119881.0
11571,119+512,119+794,282.045,-777.0,119.0,512.0,119.0,794.0,119512.0,119794.0,654.0,119.0,506.0,120.0,251.0,744.0,E,2,Fra,E1,60.0,B2.5,P-FE,119506.0,120251.0
11572,119+517,119+568,50.839,760.0,119.0,517.0,119.0,568.0,119517.0,119568.0,654.0,119.0,506.0,120.0,251.0,744.0,E,2,Fra,E1,60.0,B2.5,P-FE,119506.0,120251.0
11573,119+539,119+650,110.692,-3745.5,119.0,539.0,119.0,650.0,119539.0,119650.0,654.0,119.0,506.0,120.0,251.0,744.0,E,2,Fra,E1,60.0,B2.5,P-FE,119506.0,120251.0
11574,119+540,119+651,111.076,-3750.0,119.0,540.0,119.0,651.0,119540.0,119651.0,654.0,119.0,506.0,120.0,251.0,744.0,E,2,Fra,E1,60.0,B2.5,P-FE,119506.0,120251.0
11575,119+545,119+580,34.938,-100000.0,119.0,545.0,119.0,580.0,119545.0,119580.0,654.0,119.0,506.0,120.0,251.0,744.0,E,2,Fra,E1,60.0,B2.5,P-FE,119506.0,120251.0
11576,119+560,119+621,61.522,300.0,119.0,560.0,119.0,621.0,119560.0,119621.0,654.0,119.0,506.0,120.0,251.0,744.0,E,2,Fra,E1,60.0,B2.5,P-FE,119506.0,120251.0
11577,119+580,120+240,659.8,-1000.0,119.0,580.0,120.0,240.0,119580.0,120240.0,654.0,119.0,506.0,120.0,251.0,744.0,E,2,Fra,E1,60.0,B2.5,P-FE,119506.0,120251.0
11578,119+592,119+837,245.0,-490.0,119.0,592.0,119.0,837.0,119592.0,119837.0,654.0,119.0,506.0,120.0,251.0,744.0,E,2,Fra,E1,60.0,B2.5,P-FE,119506.0,120251.0
11579,119+628,119+689,61.1,765.0,119.0,628.0,119.0,689.0,119628.0,119689.0,654.0,119.0,506.0,120.0,251.0,744.0,E,2,Fra,E1,60.0,B2.5,P-FE,119506.0,120251.0
11581,119+676,119+741,65.061,3560.0,119.0,676.0,119.0,741.0,119676.0,119741.0,832.0,119.0,646.0,119.0,901.0,255.0,E,2,Bg,SJ,43.0,T,R-und,119646.0,119901.0
11583,119+740,119+810,70.0,-70000.0,119.0,740.0,119.0,810.0,119740.0,119810.0,414.0,119.0,700.0,120.0,16.0,336.0,U,1,Sde,UIC,60.0,B2.5,P-Ec,119700.0,120016.0
11584,119+742,119+775,33.068,300.0,119.0,742.0,119.0,775.0,119742.0,119775.0,414.0,119.0,700.0,120.0,16.0,336.0,U,1,Sde,UIC,60.0,B2.5,P-Ec,119700.0,120016.0
11585,119+809,119+903,93.4,-590.0,119.0,809.0,119.0,903.0,119809.0,119903.0,621.0,119.0,809.0,130.0,511.0,10700.0,E,,Dl-Rbh,BV,50.0,T,R-und,119809.0,130511.0
11586,119+810,119+880,70.0,70000.0,119.0,810.0,119.0,880.0,119810.0,119880.0,621.0,119.0,809.0,130.0,511.0,10700.0,E,,Dl-Rbh,BV,50.0,T,R-und,119809.0,130511.0
11587,119+811,119+874,63.322,-3500.0,119.0,811.0,119.0,874.0,119811.0,119874.0,621.0,119.0,809.0,130.0,511.0,10700.0,E,,Dl-Rbh,BV,50.0,T,R-und,119809.0,130511.0
11588,119+830,119+865,34.51,-1081.0,119.0,830.0,119.0,865.0,119830.0,119865.0,621.0,119.0,809.0,130.0,511.0,10700.0,E,,Dl-Rbh,BV,50.0,T,R-und,119809.0,130511.0
11589,119+845,119+957,112.0,-864.0,119.0,845.0,119.0,957.0,119845.0,119957.0,621.0,119.0,809.0,130.0,511.0,10700.0,E,,Dl-Rbh,BV,50.0,T,R-und,119809.0,130511.0
11590,119+863,119+930,67.0,-445.0,119.0,863.0,119.0,930.0,119863.0,119930.0,621.0,119.0,809.0,130.0,511.0,10700.0,E,,Dl-Rbh,BV,50.0,T,R-und,119809.0,130511.0
11591,119+884,119+922,38.477,80000.0,119.0,884.0,119.0,922.0,119884.0,119922.0,627.0,119.0,881.0,129.0,465.0,9567.0,U,,He-Bp,UIC,60.0,B2.5,P-Ec,119881.0,129465.0
11592,119+901,120+72,145.417,-590.0,119.0,901.0,120.0,72.0,119901.0,120072.0,627.0,119.0,881.0,129.0,465.0,9567.0,U,,He-Bp,UIC,60.0,B2.5,P-Ec,119881.0,129465.0
11593,119+902,119+925,23.561,-50000.0,119.0,902.0,119.0,925.0,119902.0,119925.0,627.0,119.0,881.0,129.0,465.0,9567.0,U,,He-Bp,UIC,60.0,B2.5,P-Ec,119881.0,129465.0
11594,119+940,119+979,38.81,350.0,119.0,940.0,119.0,979.0,119940.0,119979.0,627.0,119.0,881.0,129.0,465.0,9567.0,U,,He-Bp,UIC,60.0,B2.5,P-Ec,119881.0,129465.0
11599,120+40,120+73,32.971,2061.0,120.0,40.0,120.0,73.0,120040.0,120073.0,414.0,120.0,16.0,124.0,830.0,4801.0,N,,Sde-Spn,UIC,60.0,B2.5,P-Ec,120016.0,124830.0
11600,120+42,120+96,54.675,-10000.0,120.0,42.0,120.0,96.0,120042.0,120096.0,414.0,120.0,16.0,124.0,830.0,4801.0,N,,Sde-Spn,UIC,60.0,B2.5,P-Ec,120016.0,124830.0
11601,120+82,120+112,30.019,-30000.0,120.0,82.0,120.0,112.0,120082.0,120112.0,414.0,120.0,16.0,124.0,830.0,4801.0,N,,Sde-Spn,UIC,60.0,B2.5,P-Ec,120016.0,124830.0
11605,120+205,120+279,74.0,13000.0,120.0,205.0,120.0,279.0,120205.0,120279.0,832.0,120.0,162.0,120.0,321.0,159.0,E1,3,Bg,SJ,50.0,T,Hey,120162.0,120321.0
11608,120+227,120+241,14.223,-995.0,120.0,227.0,120.0,241.0,120227.0,120241.0,832.0,120.0,162.0,120.0,321.0,159.0,E1,3,Bg,SJ,50.0,T,Hey,120162.0,120321.0
11609,120+241,120+251,9.902,-995.0,120.0,241.0,120.0,251.0,120241.0,120251.0,832.0,120.0,162.0,120.0,321.0,159.0,E1,3,Bg,SJ,50.0,T,Hey,120162.0,120321.0
